id_cliente,churn,genero,meses_contrato,tipo_contrato,forma_pagamento,fatura_online,servico_telefone,internet,seguranca_online,backup_online,protecao_dispositivo,suporte_tecnico,tv_streaming,filmes_streaming,gasto_mensal,total_gasto,contas_diarias
5906-BFOZT,0,male,1,month-to-month,mailed check,1,1,0,0,0,0,0,0,0,19.5,19.5,0.65
5906-CVLHP,1,female,45,one year,credit card (automatic),1,1,1,0,1,0,1,0,0,54.15,2320.0,1.805
5906-DVAPM,0,female,55,one year,credit card (automatic),1,1,1,1,1,0,1,1,0,75.0,4212.0,2.5
5908-QMGOE,1,male,15,month-to-month,credit card (automatic),1,1,1,0,0,0,0,0,0,74.2,1134.0,2.4733333333333336
5909-ECHUI,1,female,1,month-to-month,electronic check,1,1,1,0,0,0,0,0,1,56.25,56.25,1.875
5913-INRQV,0,male,34,one year,mailed check,0,1,1,1,0,0,1,1,0,90.15,3128.0,3.0050000000000003
5914-DVBWJ,1,female,18,month-to-month,electronic check,1,1,1,0,1,0,1,0,0,85.45,1506.0,2.8483333333333336
5914-GXMDA,0,female,32,one year,mailed check,0,1,0,0,0,0,0,0,0,19.3,593.0,0.6433333333333333
5914-XRFQB,0,male,72,two year,bank transfer (automatic),1,1,1,1,1,1,1,1,1,115.8,8424.0,3.86
5915-ANOEI,0,male,70,two year,mailed check,0,1,1,1,1,1,1,1,0,79.15,5536.0,2.6383333333333336
5915-DGNVC,0,female,49,one year,electronic check,0,1,1,1,1,1,0,0,1,71.8,3472.0,2.393333333333333
5916-QEWPT,0,female,2,month-to-month,credit card (automatic),0,1,1,0,0,1,0,1,1,69.0,147.8,2.3
5917-HBSDW,0,female,37,month-to-month,electronic check,0,1,0,0,0,0,0,0,0,19.35,684.0,0.645
5917-RYRMG,0,male,32,one year,credit card (automatic),0,1,0,0,0,0,0,0,0,19.8,587.5,0.66
5918-VUKWP,0,female,32,one year,bank transfer (automatic),0,1,0,0,0,0,0,0,0,20.55,654.5,0.685
5919-TMRGD,1,female,1,month-to-month,electronic check,1,1,1,0,0,0,0,1,0,79.35,79.4,2.645
5919-VCZYM,0,male,2,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,20.05,42.7,0.6683333333333333
5921-NGYRH,0,male,64,month-to-month,mailed check,1,1,1,1,0,0,0,0,0,73.55,4764.0,2.4516666666666667
5922-ABDVO,1,female,19,month-to-month,mailed check,0,1,1,0,0,1,0,0,1,89.65,1761.0,2.9883333333333337
5923-GXUOC,1,male,10,month-to-month,electronic check,1,1,1,1,1,1,0,1,1,104.4,1081.0,3.48
5924-IFQTT,0,male,13,month-to-month,electronic check,1,1,1,0,1,1,1,1,0,72.8,930.0,2.4266666666666667
5924-SNGKP,0,female,41,one year,credit card (automatic),1,1,0,0,0,0,0,0,0,20.25,865.0,0.675
5928-QLDHB,0,male,9,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,76.25,685.0,2.5416666666666665
5930-GBIWP,0,male,69,two year,credit card (automatic),1,1,1,1,1,1,1,0,1,81.5,5550.0,2.716666666666667
5931-FLJJF,1,male,7,month-to-month,mailed check,1,1,1,0,0,0,0,0,0,70.1,467.5,2.3366666666666664
5934-RMPOV,0,female,22,month-to-month,electronic check,1,1,1,0,0,0,0,0,1,84.75,1817.0,2.825
5934-TSSAU,0,female,23,month-to-month,credit card (automatic),1,1,1,0,0,1,0,0,0,75.3,1703.0,2.51
5935-FCCNB,0,female,17,month-to-month,electronic check,1,1,1,0,0,0,0,1,1,94.2,1608.0,3.14
5937-EORGB,0,male,15,month-to-month,electronic check,1,1,1,1,0,1,0,1,0,96.5,1392.0,3.216666666666667
5939-SXWHM,0,male,48,two year,bank transfer (automatic),0,1,0,0,0,0,0,0,0,26.3,1245.0,0.8766666666666667
5939-XAIXZ,0,female,19,month-to-month,mailed check,1,1,1,0,0,1,0,0,0,56.1,1034.0,1.87
5940-AHUHD,1,male,1,month-to-month,mailed check,0,1,1,0,0,0,0,0,0,70.6,70.6,2.353333333333333
5940-NFXKV,1,male,19,month-to-month,electronic check,1,1,1,0,0,0,0,0,1,83.65,1466.0,2.7883333333333336
5943-PWAPA,0,female,53,one year,electronic check,1,1,1,0,0,0,1,1,1,93.45,4870.0,3.115
5944-UGLLK,0,male,53,one year,credit card (automatic),0,0,1,0,0,1,1,1,1,54.9,3046.0,1.8299999999999998
5945-AZYHT,0,male,71,one year,electronic check,1,1,1,1,1,1,0,1,1,109.6,7856.0,3.6533333333333333
5947-SGKCL,0,female,15,month-to-month,bank transfer (automatic),1,1,1,0,1,1,0,1,1,105.35,1559.0,3.5116666666666663
5948-UJZLF,0,male,2,month-to-month,mailed check,0,1,1,0,1,0,0,0,0,49.25,97.0,1.6416666666666666
5949-EBSQK,1,male,4,month-to-month,credit card (automatic),0,1,1,0,0,0,1,0,1,61.45,229.5,2.0483333333333333
5949-HGVJL,0,female,26,month-to-month,electronic check,1,1,1,0,1,0,1,1,1,73.05,1960.0,2.435
5949-XIKAE,1,female,8,month-to-month,electronic check,1,1,1,0,1,0,0,1,0,83.55,680.0,2.7849999999999997
5950-AAAGJ,0,male,18,month-to-month,bank transfer (automatic),0,1,1,0,0,0,0,1,0,84.3,1538.0,2.81
5951-AOFIH,0,male,33,month-to-month,credit card (automatic),1,1,1,0,1,1,0,1,0,66.4,2246.0,2.2133333333333334
5954-BDFSG,0,female,72,two year,credit card (automatic),1,1,1,0,0,1,1,1,1,107.5,7852.0,3.5833333333333335
5955-EPOAZ,0,female,6,month-to-month,mailed check,1,1,0,0,0,0,0,0,0,20.95,109.5,0.6983333333333334
5955-ERIHD,1,male,18,month-to-month,electronic check,1,1,1,0,0,0,0,1,1,94.7,1688.0,3.1566666666666667
5956-VKDTT,1,female,5,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,74.35,334.8,2.478333333333333
5956-YHHRX,0,male,21,month-to-month,electronic check,1,1,1,0,1,1,0,1,1,104.35,2272.0,3.478333333333333
5959-BELXA,1,male,32,month-to-month,credit card (automatic),1,1,1,0,0,0,0,1,1,96.15,3020.0,3.205
5960-MVTUK,0,male,3,month-to-month,electronic check,1,0,1,0,0,0,1,0,0,29.75,96.9,0.9916666666666667
5960-WPXQM,1,male,1,month-to-month,electronic check,1,1,1,0,0,0,0,1,0,79.05,79.06,2.635
5961-VUSRV,0,female,12,one year,bank transfer (automatic),1,1,0,0,0,0,0,0,0,19.35,219.4,0.645
5965-GGPRW,0,male,72,two year,bank transfer (automatic),0,1,1,1,0,1,0,1,1,105.25,7610.0,3.5083333333333333
5966-EMAZU,0,male,64,one year,mailed check,1,1,1,1,0,1,1,1,1,108.5,6880.0,3.6166666666666667
5968-HYJRZ,0,male,47,two year,mailed check,0,1,0,0,0,0,0,0,0,24.55,1160.0,0.8183333333333334
5968-VXZLG,0,male,2,month-to-month,bank transfer (automatic),1,1,1,0,0,0,0,0,0,46.6,87.9,1.5533333333333335
5968-XQIVE,0,male,72,one year,electronic check,1,1,1,0,1,0,0,1,0,89.7,6588.0,2.99
5970-GHJAW,0,male,46,two year,credit card (automatic),0,1,0,0,0,0,0,0,0,19.95,862.5,0.6649999999999999
5973-EJGDP,0,male,51,month-to-month,electronic check,1,1,1,0,1,1,1,0,0,87.35,4470.0,2.9116666666666666
5975-BAICR,0,male,36,one year,credit card (automatic),1,1,1,1,0,1,0,0,1,63.7,2188.0,2.1233333333333335
5976-JCJRH,1,male,10,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,70.3,738.0,2.3433333333333333
5977-CKHON,0,female,43,month-to-month,bank transfer (automatic),1,1,1,0,0,1,0,0,1,92.55,4040.0,3.085
5980-BDHPY,0,male,72,two year,bank transfer (automatic),1,1,1,1,1,1,1,1,1,87.1,6230.0,2.9033333333333333
5980-NOPLP,1,female,44,month-to-month,electronic check,1,1,1,0,0,0,0,1,1,96.1,4364.0,3.203333333333333
5981-ITEMU,1,male,40,month-to-month,bank transfer (automatic),1,1,1,0,0,0,0,1,1,97.1,3706.0,3.2366666666666664
5981-ZVXOT,0,female,35,one year,electronic check,1,1,1,1,1,1,0,1,1,108.35,3726.0,3.6116666666666664
5982-FPVQN,0,female,37,month-to-month,electronic check,1,1,1,0,1,1,0,0,1,95.15,3532.0,3.171666666666667
5982-PSMKW,0,female,23,two year,credit card (automatic),1,1,1,1,1,1,1,1,1,91.1,2198.0,3.0366666666666666
5982-XMDEX,0,female,65,two year,bank transfer (automatic),0,1,0,0,0,0,0,0,0,26.5,1699.0,0.8833333333333333
5985-BEHZK,0,female,72,one year,credit card (automatic),0,1,1,0,1,1,0,1,1,105.0,7580.0,3.5
5985-TBABQ,0,female,32,one year,mailed check,0,1,1,1,0,0,0,1,1,74.75,2282.0,2.4916666666666667
5986-WWXDV,0,male,39,one year,bank transfer (automatic),0,1,0,0,0,0,0,0,0,19.35,779.0,0.645
5989-AXPUC,0,female,68,two year,mailed check,0,1,1,1,1,1,1,1,1,118.6,7990.0,3.953333333333333
5989-OMNJE,0,female,24,one year,electronic check,0,0,1,1,1,1,0,1,1,57.6,1368.0,1.9200000000000002
5989-PGKJB,0,female,16,month-to-month,electronic check,1,1,1,0,1,0,0,0,1,86.25,1340.0,2.875
5993-BQHEA,0,male,12,one year,credit card (automatic),0,1,0,0,0,0,0,0,0,20.05,267.0,0.6683333333333333
5993-JSUWV,0,female,66,two year,bank transfer (automatic),1,1,1,1,1,1,0,0,0,61.15,4018.0,2.038333333333333
5995-LFTLE,0,male,58,two year,credit card (automatic),1,1,0,0,0,0,0,0,0,25.3,1474.0,0.8433333333333334
5995-OIGLP,1,male,12,month-to-month,mailed check,0,1,1,1,0,0,1,0,0,56.65,655.0,1.8883333333333332
5995-SNNEW,0,male,23,month-to-month,electronic check,1,1,1,0,1,1,0,1,1,104.45,2184.0,3.481666666666667
5995-WWKKG,0,female,37,one year,electronic check,1,1,0,0,0,0,0,0,0,19.8,695.0,0.66
5996-DAOQL,0,male,1,month-to-month,mailed check,1,1,0,0,0,0,0,0,0,20.45,20.45,0.6816666666666666
5996-EBTKM,0,female,67,two year,bank transfer (automatic),1,1,1,0,0,1,1,0,1,69.9,4616.0,2.33
5996-NRVXR,0,male,40,one year,credit card (automatic),1,1,1,1,1,1,1,1,0,98.15,4116.0,3.271666666666667
5997-OPVFA,0,male,72,two year,bank transfer (automatic),1,1,1,1,1,1,1,1,1,89.05,6256.0,2.9683333333333333
5998-DZLYR,0,female,61,two year,bank transfer (automatic),1,1,1,0,1,0,1,0,1,94.35,5704.0,3.145
5998-VVEJY,1,male,26,month-to-month,electronic check,1,1,1,0,0,0,1,0,0,80.5,2088.0,2.683333333333333
5999-LCXAO,0,female,1,month-to-month,mailed check,0,0,1,1,0,0,0,0,0,29.9,29.9,0.9966666666666666
6000-APYLU,1,male,9,month-to-month,electronic check,1,1,1,0,0,0,0,0,1,80.8,713.0,2.6933333333333334
6000-UKLWI,0,male,41,two year,mailed check,0,1,0,0,0,0,0,0,0,20.15,802.5,0.6716666666666666
6005-OBZPH,1,female,26,month-to-month,electronic check,1,1,1,0,1,0,0,1,0,89.15,2278.0,2.9716666666666667
6007-TCTST,0,female,72,two year,bank transfer (automatic),1,1,1,1,1,1,1,1,1,115.8,8480.0,3.86
6008-NAIXK,0,male,54,one year,electronic check,1,0,1,0,1,1,0,1,1,55.45,2966.0,1.8483333333333334
6010-DDPPW,0,male,70,two year,bank transfer (automatic),0,1,0,0,0,0,0,0,0,25.15,1941.0,0.8383333333333333
6013-BHCAW,0,male,61,two year,bank transfer (automatic),1,1,1,0,0,1,1,1,1,81.0,4976.0,2.7
6015-VVHHE,1,female,5,month-to-month,credit card (automatic),1,1,1,0,0,0,0,1,0,83.15,446.0,2.771666666666667
6016-EJGNT,0,female,48,one year,credit card (automatic),1,1,1,1,1,0,0,1,1,103.25,5036.0,3.441666666666667
6016-LVTJQ,0,female,34,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,20.65,716.5,0.6883333333333332
6016-NXBNJ,0,male,35,one year,mailed check,1,1,0,0,0,0,0,0,0,19.15,638.0,0.6383333333333333
6016-QSKVI,0,male,4,month-to-month,mailed check,1,1,1,1,1,0,1,0,1,94.9,360.5,3.1633333333333336
6017-PPLPX,1,male,20,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,70.45,1471.0,2.3483333333333336
6022-KOUQO,0,female,2,month-to-month,bank transfer (automatic),0,0,1,0,0,0,1,0,0,29.05,44.75,0.9683333333333334
6022-MXOMF,0,female,1,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,74.2,74.2,2.4733333333333336
6022-UGGSO,1,female,32,month-to-month,electronic check,1,1,1,0,1,0,0,0,0,74.4,2276.0,2.48
6023-GSSXW,0,female,69,two year,credit card (automatic),1,1,1,0,1,0,0,0,1,61.45,4132.0,2.0483333333333333
6023-YEBUP,1,male,3,month-to-month,electronic check,1,1,1,0,0,1,0,1,1,100.95,330.0,3.365
6024-RUGGH,0,male,72,two year,bank transfer (automatic),1,1,0,0,0,0,0,0,0,25.2,1799.0,0.84
6029-CSMJE,0,male,17,month-to-month,mailed check,1,0,1,0,0,0,0,0,0,25.65,440.2,0.855
6029-WTIPC,1,male,37,month-to-month,electronic check,1,1,1,0,0,1,0,1,1,101.1,3744.0,3.3699999999999997
6030-REHUX,0,female,28,month-to-month,electronic check,1,1,1,0,1,1,1,1,1,110.85,3204.0,3.695
6032-IGALN,1,female,1,month-to-month,mailed check,1,0,1,0,0,0,0,0,0,25.1,25.1,0.8366666666666667
6032-KRXXO,1,male,30,month-to-month,electronic check,1,1,1,0,0,0,0,1,1,90.25,2756.0,3.0083333333333333
6034-YMTOB,0,female,5,month-to-month,mailed check,1,1,1,0,0,0,1,0,0,75.65,399.5,2.521666666666667
6034-ZRYCV,1,female,72,two year,electronic check,1,0,1,0,1,1,0,1,1,54.2,3938.0,1.8066666666666669
6035-BXTTY,0,female,32,month-to-month,bank transfer (automatic),0,1,1,0,1,0,1,0,0,54.65,1830.0,1.8216666666666665
6035-RIIOM,0,female,54,two year,bank transfer (automatic),1,1,1,0,1,0,0,1,1,97.2,5130.0,3.24
6036-TTFYU,0,female,16,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,19.6,314.5,0.6533333333333334
6037-WPJRP,0,female,13,month-to-month,mailed check,1,1,1,0,0,0,0,0,0,75.0,999.5,2.5
6038-GCYEC,1,female,24,month-to-month,credit card (automatic),1,0,1,0,1,1,0,1,1,54.15,1240.0,1.805
6039-RVSJV,0,female,1,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,19.85,19.84,0.6616666666666667
6040-CGACY,0,female,15,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,19.6,299.5,0.6533333333333334
6047-SUHPR,0,male,39,one year,electronic check,0,1,1,1,1,1,0,0,0,59.8,2344.0,1.9933333333333332
6047-YHPVI,1,male,5,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,69.7,317.0,2.3233333333333333
6048-NJXHX,0,male,41,two year,electronic check,1,1,0,0,0,0,0,0,0,19.75,899.5,0.6583333333333333
6048-QBXKL,0,female,2,month-to-month,credit card (automatic),1,1,1,0,1,0,0,0,0,56.55,118.25,1.885
6048-UWKAL,0,female,69,two year,credit card (automatic),0,1,1,0,1,0,1,1,1,105.4,7000.0,3.5133333333333336
6050-FFXES,0,female,69,two year,bank transfer (automatic),0,1,1,0,0,1,1,1,1,105.35,7240.0,3.5116666666666663
6050-IJRHS,0,female,70,one year,electronic check,1,1,1,0,1,1,0,1,1,106.5,7396.0,3.55
6051-PTVNS,0,female,55,one year,credit card (automatic),0,1,0,0,0,0,0,0,0,19.15,998.0,0.6383333333333333
6060-DRTNL,1,female,5,month-to-month,mailed check,1,1,1,0,0,1,0,1,0,84.85,415.5,2.828333333333333
6060-QBMGV,0,male,70,two year,credit card (automatic),0,1,0,0,0,0,0,0,0,19.85,1434.0,0.6616666666666667
6061-GWWAV,0,male,41,one year,mailed check,0,1,1,1,1,1,0,1,0,70.2,2894.0,2.3400000000000003
6061-PQHMK,0,female,25,one year,credit card (automatic),0,1,0,0,0,0,0,0,0,19.9,527.5,0.6633333333333333
6064-PUPMC,0,male,23,one year,credit card (automatic),0,1,1,1,0,0,1,0,0,57.2,1423.0,1.9066666666666667
6064-ZATLR,0,female,27,two year,bank transfer (automatic),0,1,1,1,1,0,0,0,0,52.85,1499.0,1.7616666666666667
6067-NGCEU,0,female,65,month-to-month,credit card (automatic),1,1,1,1,1,1,0,1,1,111.05,7108.0,3.7016666666666667
6072-NUQCB,0,male,22,one year,bank transfer (automatic),0,1,0,0,0,0,0,0,0,20.25,488.2,0.675
6072-YUBLX,0,male,61,one year,mailed check,1,1,1,0,1,1,1,1,0,98.3,6068.0,3.2766666666666664
6075-QMNRR,0,female,52,month-to-month,bank transfer (automatic),1,1,1,1,0,0,0,0,0,49.75,2536.0,1.6583333333333334
6075-SLNIL,0,male,38,month-to-month,credit card (automatic),1,1,1,0,1,1,0,0,1,95.1,3692.0,3.17
6077-BDPXA,0,female,3,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,70.15,194.2,2.3383333333333334
6078-VESFR,0,male,13,month-to-month,bank transfer (automatic),0,1,1,0,0,0,0,0,0,70.45,849.0,2.3483333333333336
6080-LNESI,0,male,51,two year,mailed check,0,1,0,0,0,0,0,0,0,24.75,1235.0,0.825
6080-TCMYC,0,male,40,month-to-month,electronic check,1,1,1,0,0,1,0,0,0,81.2,3292.0,2.7066666666666666
6082-GLJIX,0,male,18,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,19.25,331.2,0.6416666666666667
6082-OQFBA,0,male,23,one year,mailed check,0,1,0,0,0,0,0,0,0,19.65,437.0,0.6549999999999999
6086-ESGRL,1,female,1,month-to-month,credit card (automatic),0,1,1,0,0,0,0,0,1,80.15,80.1,2.671666666666667
6087-MVHJH,1,female,16,month-to-month,electronic check,1,1,1,0,0,1,0,0,1,88.45,1422.0,2.9483333333333333
6087-YPWHO,0,male,72,two year,mailed check,0,1,1,1,1,1,1,0,0,68.15,4810.0,2.271666666666667
6088-BXMRG,0,female,32,month-to-month,electronic check,1,1,1,0,1,0,0,1,1,98.85,3090.0,3.295
6092-QZVPP,0,male,36,month-to-month,credit card (automatic),1,1,1,1,0,1,1,1,1,79.2,2854.0,2.64
6094-ZIVKX,0,female,68,one year,credit card (automatic),1,1,1,1,0,1,0,0,0,54.45,3674.0,1.8150000000000002
6096-EGVTU,0,female,64,one year,mailed check,0,1,0,0,0,0,0,0,0,24.9,1596.0,0.83
6097-EQISJ,1,female,66,one year,credit card (automatic),1,1,1,0,1,1,0,1,1,102.45,6616.0,3.415
6100-FJZDG,0,male,26,one year,bank transfer (automatic),1,1,0,0,0,0,0,0,0,20.05,506.0,0.6683333333333333
6100-QQHEB,1,male,17,month-to-month,electronic check,1,1,1,0,0,0,0,1,1,92.55,1515.0,3.085
6101-IMRMM,1,male,6,month-to-month,mailed check,0,1,1,0,0,1,0,1,1,94.5,575.5,3.15
6103-BOCOU,0,female,26,month-to-month,electronic check,1,1,1,0,0,1,0,0,0,80.7,2192.0,2.69
6103-LIANB,0,male,59,two year,credit card (automatic),1,1,1,0,0,1,0,1,1,99.5,5860.0,3.316666666666667
6103-QCKFX,0,female,44,month-to-month,bank transfer (automatic),0,1,1,1,0,0,1,0,0,56.25,2420.0,1.875
6108-OQZDQ,1,female,4,month-to-month,electronic check,1,1,1,0,1,0,0,1,1,97.95,384.5,3.265
6110-OHIHY,1,male,3,month-to-month,electronic check,0,1,1,0,0,0,0,1,0,79.25,267.5,2.6416666666666666
6112-KTHFQ,0,female,13,month-to-month,mailed check,1,1,0,0,0,0,0,0,0,19.3,279.2,0.6433333333333333
6114-TCFID,0,female,29,one year,credit card (automatic),0,0,1,1,1,0,1,0,0,39.5,1083.0,1.3166666666666667
6115-ZTBFQ,0,female,72,two year,bank transfer (automatic),0,0,1,1,1,1,1,1,1,65.5,4920.0,2.183333333333333
6116-RFVHN,0,female,34,month-to-month,electronic check,1,1,1,0,0,1,0,1,1,100.45,3414.0,3.3483333333333336
6119-SPUDB,0,male,46,two year,mailed check,0,0,1,1,0,1,1,0,0,38.25,1755.0,1.275
6120-RJKLU,0,female,62,two year,credit card (automatic),1,1,1,1,0,1,1,1,1,79.95,4820.0,2.665
6121-TNHBO,0,female,63,one year,bank transfer (automatic),0,1,1,1,1,1,1,1,0,83.0,5244.0,2.7666666666666666
6121-VZNQB,1,female,1,month-to-month,mailed check,1,1,0,0,0,0,0,0,0,19.1,19.1,0.6366666666666667
6122-EFVKN,0,male,24,two year,mailed check,0,0,1,1,0,0,1,0,0,35.75,831.0,1.1916666666666667
6122-LJADA,0,male,70,two year,credit card (automatic),1,1,1,1,1,1,1,1,1,90.15,6236.0,3.0050000000000003
6124-ACRHJ,0,female,1,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,19.75,19.75,0.6583333333333333
6127-ISGTU,1,female,16,month-to-month,electronic check,1,1,1,0,0,0,0,1,0,84.95,1378.0,2.8316666666666666
6127-IYJOZ,0,male,1,month-to-month,mailed check,1,1,1,0,0,0,0,0,0,45.85,45.84,1.5283333333333333
6128-AQBMT,0,male,41,month-to-month,electronic check,1,0,1,0,1,1,0,1,1,53.95,2216.0,1.7983333333333333
6128-CZOMY,1,female,1,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,45.65,45.66,1.5216666666666667
6128-DAFVY,0,female,56,month-to-month,credit card (automatic),1,0,1,0,0,0,0,1,1,44.85,2564.0,1.495
6131-FOYAS,0,male,35,month-to-month,electronic check,1,1,1,1,0,1,0,0,0,59.6,2094.0,1.9866666666666668
6131-IUNXN,0,female,19,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,20.2,382.2,0.6733333333333333
6131-JLWZM,0,female,13,month-to-month,mailed check,1,1,0,0,0,0,0,0,0,20.3,275.5,0.6766666666666666
6133-OZILE,0,female,18,month-to-month,electronic check,1,0,1,0,0,1,1,0,0,35.2,607.5,1.1733333333333333
6134-KWTBV,0,male,62,two year,bank transfer (automatic),0,1,0,0,0,0,0,0,0,23.4,1430.0,0.7799999999999999
6135-OZQVA,0,female,7,month-to-month,electronic check,1,1,1,1,0,0,0,0,0,53.65,404.2,1.7883333333333333
6137-MFAJN,0,female,48,month-to-month,electronic check,1,0,1,1,1,0,0,1,0,44.8,2104.0,1.4933333333333332
6137-NICCO,0,female,6,month-to-month,mailed check,1,1,1,0,1,1,0,1,0,94.05,519.0,3.135
6139-ZZRBQ,0,male,64,two year,bank transfer (automatic),1,1,0,0,0,0,0,0,0,20.05,1198.0,0.6683333333333333
6140-QNRQQ,1,male,1,month-to-month,mailed check,1,1,1,0,0,0,0,0,0,71.55,71.56,2.385
6141-OOXUQ,1,male,1,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,19.65,19.66,0.6549999999999999
6142-VSJQO,1,female,1,month-to-month,bank transfer (automatic),1,1,1,0,0,0,0,0,0,44.35,44.34,1.4783333333333333
6143-JQKEA,0,male,10,month-to-month,credit card (automatic),1,1,1,0,0,0,0,0,0,45.8,436.2,1.5266666666666666
6145-NNPNO,0,female,1,month-to-month,bank transfer (automatic),0,1,1,0,0,0,0,0,0,44.15,44.16,1.4716666666666667
6147-CBCRA,0,female,33,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,20.05,669.5,0.6683333333333333
6152-ONASV,0,female,68,one year,bank transfer (automatic),0,1,1,1,0,0,1,0,0,58.25,3976.0,1.9416666666666667
6156-UZDLF,0,female,26,one year,credit card (automatic),1,1,1,1,0,1,1,0,0,87.15,2274.0,2.9050000000000002
6158-DWPZT,1,male,9,one year,bank transfer (automatic),0,0,1,0,0,0,0,0,0,24.1,259.8,0.8033333333333333
6158-HDPXZ,0,male,1,month-to-month,mailed check,0,0,1,0,0,0,0,0,0,25.35,25.34,0.8450000000000001
6161-ERDGD,0,male,71,one year,electronic check,0,1,1,1,0,1,1,1,1,85.45,6300.0,2.8483333333333336
6161-UUUTA,1,male,3,month-to-month,electronic check,1,1,1,0,0,0,0,1,0,79.9,261.0,2.6633333333333336
6164-HAQTX,0,male,71,two year,bank transfer (automatic),0,0,1,1,1,1,1,1,0,53.95,3888.0,1.7983333333333333
6164-HXUGH,0,female,6,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,19.85,119.3,0.6616666666666667
6166-ILMNY,1,female,2,month-to-month,bank transfer (automatic),0,1,1,0,0,0,0,0,0,69.75,144.5,2.325
6166-YIPFO,0,male,72,two year,electronic check,1,0,1,1,1,1,1,1,1,64.7,4748.0,2.1566666666666667
6167-SYRNG,0,male,59,two year,credit card (automatic),1,0,1,1,0,1,1,1,1,64.05,3886.0,2.135
6168-WFVVF,1,female,3,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,70.3,235.5,2.3433333333333333
6168-YBYNP,0,male,59,month-to-month,electronic check,1,1,1,0,1,1,1,1,1,111.35,6520.0,3.7116666666666664
6169-PGNCD,0,female,57,two year,credit card (automatic),1,1,1,1,1,1,1,1,0,74.3,4170.0,2.4766666666666666
6169-PPETC,0,male,35,two year,bank transfer (automatic),0,1,0,0,0,0,0,0,0,20.5,759.5,0.6833333333333333
6171-ZTVYB,0,male,43,month-to-month,bank transfer (automatic),0,1,1,1,1,0,1,0,0,66.25,2908.0,2.2083333333333335
6172-FECYY,1,male,49,month-to-month,electronic check,0,1,1,0,0,0,0,1,0,84.5,4256.0,2.816666666666667
6173-GOLSU,0,male,67,month-to-month,credit card (automatic),1,1,1,0,0,0,0,1,1,94.65,6080.0,3.1550000000000002
6173-ITPWD,1,male,47,month-to-month,bank transfer (automatic),1,1,1,0,1,1,0,0,0,83.35,4064.0,2.7783333333333333
6174-NRBTZ,0,male,46,one year,bank transfer (automatic),1,0,1,1,0,0,0,0,0,30.75,1489.0,1.025
6175-IRFIT,0,male,5,month-to-month,mailed check,0,1,1,0,0,0,0,0,1,78.75,426.2,2.625
6176-YJWAS,0,male,72,two year,credit card (automatic),1,1,1,1,1,1,0,1,0,97.95,7116.0,3.265
6177-PEVRA,0,female,48,two year,credit card (automatic),0,1,1,1,1,0,0,0,0,55.5,2628.0,1.85
6178-KFNHS,1,female,12,month-to-month,electronic check,1,1,1,1,0,0,0,0,0,78.3,909.0,2.61
6179-GJPSO,1,female,43,month-to-month,credit card (automatic),1,1,1,1,1,0,1,1,1,108.15,4600.0,3.605
6180-YBIQI,0,male,5,month-to-month,mailed check,0,0,1,0,0,0,0,0,0,24.3,100.2,0.81
6181-AXXYF,0,male,72,two year,credit card (automatic),0,1,0,0,0,0,0,0,0,24.75,1859.0,0.825
6184-DYUOB,0,female,3,month-to-month,mailed check,1,1,0,0,0,0,0,0,0,19.6,55.25,0.6533333333333334
6185-TASNN,0,male,1,month-to-month,electronic check,0,1,1,0,0,0,0,0,0,46.3,46.3,1.5433333333333332
6188-UXBBR,0,female,38,one year,credit card (automatic),1,1,0,0,0,0,0,0,0,20.25,815.0,0.675
6194-HBGQN,0,male,51,one year,credit card (automatic),1,1,1,1,1,1,1,1,0,81.15,4130.0,2.705
6195-MELTI,0,male,57,one year,mailed check,1,1,1,0,1,0,1,0,0,54.65,3134.0,1.8216666666666665
6196-HBOBZ,0,male,65,two year,electronic check,1,1,1,1,1,1,0,1,0,99.35,6348.0,3.3116666666666665
6198-PNNSZ,0,female,56,one year,bank transfer (automatic),0,1,1,1,1,1,0,1,1,109.8,6108.0,3.6599999999999997
6198-RTPMF,0,female,17,month-to-month,electronic check,0,1,1,0,0,0,0,1,1,92.6,1580.0,3.0866666666666664
6198-ZFIOJ,0,female,5,month-to-month,electronic check,0,1,1,0,0,0,0,0,0,75.6,402.5,2.52
6199-IPCAO,0,female,29,two year,mailed check,0,1,0,0,0,0,0,0,0,26.1,692.5,0.87
