id_cliente,churn,genero,meses_contrato,tipo_contrato,forma_pagamento,fatura_online,servico_telefone,internet,seguranca_online,backup_online,protecao_dispositivo,suporte_tecnico,tv_streaming,filmes_streaming,gasto_mensal,total_gasto,contas_diarias
6229-UOLQL,False,male,56,one year,mailed check,1,0,1,1,1,0,1,1,0,52.0,2884.0,1.7333333333333334
6230-BSUXY,True,female,1,month-to-month,electronic check,1,1,1,0,0,1,0,0,1,85.0,85.0,2.8333333333333335
6231-WFGFH,False,male,4,month-to-month,mailed check,1,1,0,0,0,0,0,0,0,20.5,77.6,0.6833333333333333
6233-HXJMX,False,female,45,month-to-month,credit card (automatic),1,1,1,0,0,1,0,0,1,89.3,4190.0,2.9766666666666666
6234-PFPXL,False,male,22,month-to-month,credit card (automatic),0,1,1,1,0,0,1,1,0,95.9,2234.0,3.1966666666666668
6234-RAAPL,False,female,72,two year,bank transfer (automatic),0,1,1,1,1,0,1,1,0,99.9,7252.0,3.33
6235-VDHOM,True,female,5,month-to-month,electronic check,0,0,1,0,1,0,0,0,0,28.45,131.0,0.9483333333333334
6240-EURKS,True,female,18,month-to-month,electronic check,1,0,1,0,0,0,0,0,1,35.0,553.0,1.1666666666666667
6242-FEGFD,False,male,66,two year,mailed check,0,1,1,1,1,1,1,0,0,96.6,6424.0,3.2199999999999998
6242-MBHPK,False,female,23,month-to-month,electronic check,1,1,1,1,0,0,0,1,1,95.1,2326.0,3.17
6242-SGYTS,False,male,62,one year,credit card (automatic),1,1,1,1,1,0,0,1,0,94.95,5790.0,3.165
6243-OZGFH,False,female,23,month-to-month,electronic check,1,0,1,0,0,0,0,1,1,44.95,997.0,1.4983333333333335
6244-BESBM,False,male,69,two year,credit card (automatic),1,1,1,0,0,0,1,1,1,95.2,6670.0,3.1733333333333333
6248-BSHKG,False,male,61,one year,mailed check,0,1,0,0,0,0,0,0,0,20.4,1226.0,0.6799999999999999
6248-TKCQV,False,female,70,two year,bank transfer (automatic),1,1,1,1,0,0,1,1,1,80.6,5460.0,2.6866666666666665
6250-CGGUN,False,male,54,one year,electronic check,0,1,1,1,0,1,1,0,0,84.4,4484.0,2.8133333333333335
6252-DFGTK,False,female,37,one year,credit card (automatic),0,1,1,1,0,1,1,0,0,68.1,2480.0,2.27
6253-GNHWH,False,female,71,two year,mailed check,0,1,1,1,1,1,1,0,0,71.1,5224.0,2.3699999999999997
6253-WRFHY,False,male,13,one year,electronic check,1,1,1,0,0,0,0,1,1,64.75,877.5,2.158333333333333
6257-DTAYD,False,male,71,two year,credit card (automatic),1,1,1,0,1,0,1,1,1,104.15,7364.0,3.4716666666666667
6257-RJOHI,False,male,4,month-to-month,mailed check,1,1,1,0,0,0,1,0,0,50.8,202.2,1.6933333333333331
6258-NGCNG,False,male,7,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,23.5,173.0,0.7833333333333333
6258-PVZWJ,False,male,68,two year,credit card (automatic),1,1,1,1,1,1,1,1,1,90.8,6304.0,3.0266666666666664
6259-WJQLC,False,male,32,month-to-month,credit card (automatic),1,1,1,0,0,1,0,0,0,81.1,2620.0,2.703333333333333
6260-ONULR,False,male,1,month-to-month,mailed check,1,1,1,0,0,0,0,1,1,62.8,62.8,2.0933333333333333
6260-XLACS,False,male,4,one year,mailed check,0,1,0,0,0,0,0,0,0,19.7,117.8,0.6566666666666666
6261-LHRTG,False,female,26,month-to-month,credit card (automatic),1,1,1,0,1,1,0,0,0,54.75,1407.0,1.825
6261-RCVNS,True,female,42,one year,credit card (automatic),0,1,1,1,1,1,1,0,1,73.9,3160.0,2.4633333333333334
6265-FRMTQ,False,male,31,two year,bank transfer (automatic),0,1,0,0,0,0,0,0,0,20.4,609.0,0.6799999999999999
6265-SXWBU,False,male,69,one year,credit card (automatic),0,1,1,0,1,1,0,1,0,95.75,6510.0,3.191666666666667
6266-QHOJZ,False,female,65,one year,electronic check,1,1,1,1,1,0,1,0,0,89.85,5844.0,2.9949999999999997
6267-DCFFZ,False,female,30,month-to-month,electronic check,1,1,1,0,1,0,0,1,0,90.05,2628.0,3.0016666666666665
6270-OMFIW,True,male,60,one year,electronic check,1,1,1,0,1,0,0,1,1,94.4,5612.0,3.146666666666667
6271-PRTUU,False,female,28,month-to-month,bank transfer (automatic),1,1,0,0,0,0,0,0,0,19.55,544.0,0.6516666666666667
6272-HWGNQ,False,female,1,month-to-month,electronic check,1,1,1,0,0,0,0,0,1,85.0,85.0,2.8333333333333335
6275-YDUVO,True,female,2,month-to-month,mailed check,1,1,1,0,0,1,0,0,1,86.2,178.8,2.8733333333333335
6278-FEPBZ,False,female,9,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,20.25,186.1,0.675
6281-FKEWS,False,female,44,one year,electronic check,1,0,1,0,0,1,0,1,1,49.05,2264.0,1.635
6283-GITPX,False,male,71,two year,credit card (automatic),1,1,1,1,1,1,1,1,0,76.9,5524.0,2.5633333333333335
6284-AHOOQ,True,male,22,month-to-month,bank transfer (automatic),1,1,1,0,0,0,1,1,0,90.5,1911.0,3.0166666666666666
6284-KMNUF,False,female,56,one year,electronic check,1,1,1,1,0,0,0,1,1,98.0,5270.0,3.2666666666666666
6285-FTQBF,False,male,72,two year,credit card (automatic),0,1,0,0,0,0,0,0,0,25.55,1868.0,0.8516666666666667
6286-SUUWT,False,male,1,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,19.95,19.95,0.6649999999999999
6286-ZHAOK,False,female,20,month-to-month,bank transfer (automatic),1,1,0,0,0,0,0,0,0,25.55,507.5,0.8516666666666667
6288-CHQJB,False,female,54,two year,bank transfer (automatic),0,1,1,1,0,1,1,0,1,69.95,3872.0,2.3316666666666666
6288-LBEAR,False,female,23,month-to-month,mailed check,1,1,1,0,1,0,1,0,0,79.1,1784.0,2.6366666666666663
6289-CPNLD,True,male,33,one year,mailed check,1,1,1,0,0,1,1,1,1,73.9,2406.0,2.4633333333333334
6292-TOSSS,False,male,50,two year,bank transfer (automatic),0,1,0,0,0,0,0,0,0,24.9,1195.0,0.83
6295-OSINB,False,male,72,two year,electronic check,1,1,1,1,1,1,0,1,1,109.65,7880.0,3.6550000000000002
6296-DDOOR,False,female,19,one year,electronic check,0,1,1,0,1,0,0,1,0,58.2,1045.0,1.9400000000000002
6297-NOOPG,False,female,70,two year,electronic check,1,1,1,0,1,1,1,1,1,110.5,7750.0,3.683333333333333
6298-QDFNH,True,male,22,month-to-month,electronic check,1,1,1,0,1,0,0,0,0,79.35,1730.0,2.645
6300-BWMJX,False,female,59,month-to-month,electronic check,0,1,1,0,0,1,1,1,0,93.35,5388.0,3.1116666666666664
6302-JGYRJ,True,male,31,one year,mailed check,1,1,1,0,1,0,1,1,1,79.45,2588.0,2.6483333333333334
6303-APKJD,False,male,57,month-to-month,electronic check,1,1,1,0,1,0,0,0,1,89.85,4924.0,2.9949999999999997
6303-KFWSL,False,female,29,one year,electronic check,1,1,1,0,1,0,0,0,0,55.25,1620.0,1.8416666666666666
6304-IJFSQ,True,male,3,month-to-month,mailed check,1,1,1,0,1,0,0,0,0,49.9,130.1,1.6633333333333333
6305-YLBMM,True,male,69,one year,bank transfer (automatic),1,1,1,0,1,1,1,1,1,104.05,7264.0,3.4683333333333333
6308-CQRBU,False,female,71,two year,electronic check,0,1,1,0,1,1,1,1,1,109.25,7708.0,3.6416666666666666
6311-UEUME,True,female,29,month-to-month,electronic check,1,1,1,0,0,0,0,1,0,78.9,2384.0,2.6300000000000003
6313-GIDIT,True,male,53,month-to-month,electronic check,1,0,1,0,1,1,0,1,1,54.45,2854.0,1.8150000000000002
6317-YPKDH,True,female,1,month-to-month,bank transfer (automatic),0,0,1,0,1,0,0,0,0,29.95,29.95,0.9983333333333333
6319-IEJWJ,True,male,20,month-to-month,electronic check,1,1,1,0,0,0,0,1,1,90.2,1777.0,3.006666666666667
6319-QSUSR,False,female,11,month-to-month,credit card (automatic),0,1,0,0,0,0,0,0,0,19.7,216.2,0.6566666666666666
6319-ZXCPZ,False,male,60,month-to-month,electronic check,1,1,1,0,1,1,0,1,0,95.75,5744.0,3.191666666666667
6322-HRPFA,False,male,49,month-to-month,credit card (automatic),0,1,1,1,1,0,1,0,0,59.6,2970.0,1.9866666666666668
6322-PJJDJ,False,male,49,two year,electronic check,1,1,1,0,1,0,0,1,1,94.8,4692.0,3.1599999999999997
6323-AYBRX,True,male,59,two year,mailed check,0,1,0,0,0,0,0,0,0,19.35,1100.0,0.645
6326-MTTXK,True,male,8,month-to-month,electronic check,0,1,1,0,1,0,0,1,1,100.85,819.5,3.3616666666666664
6328-ZPBGN,True,female,11,month-to-month,bank transfer (automatic),1,1,1,0,0,0,0,1,1,95.15,997.5,3.171666666666667
6330-JKLPC,True,male,11,month-to-month,bank transfer (automatic),1,1,1,0,1,0,0,0,0,80.5,897.0,2.683333333333333
6331-EWIEB,True,male,20,month-to-month,electronic check,1,1,1,0,0,0,0,1,0,85.25,1734.0,2.841666666666667
6331-LWDTQ,True,male,10,month-to-month,credit card (automatic),1,1,1,0,0,0,0,1,1,72.15,794.0,2.4050000000000002
6332-FBZRI,False,male,67,one year,credit card (automatic),1,1,1,1,1,1,1,0,0,69.35,4652.0,2.3116666666666665
6333-YDVLT,False,male,65,one year,credit card (automatic),1,1,1,1,0,1,1,1,1,110.0,7140.0,3.6666666666666665
6338-AVWCY,True,male,3,month-to-month,mailed check,1,0,1,0,0,1,0,1,0,40.15,130.8,1.3383333333333334
6339-DKLMK,False,female,13,month-to-month,electronic check,1,0,1,0,1,0,0,0,0,31.65,390.0,1.055
6339-RZCBJ,False,male,48,two year,credit card (automatic),0,1,1,0,1,1,1,1,1,78.9,3772.0,2.6300000000000003
6339-TBELP,False,male,71,two year,credit card (automatic),1,1,1,0,0,1,1,0,0,86.4,6172.0,2.8800000000000003
6339-YPSAH,False,male,9,month-to-month,electronic check,1,1,1,0,0,1,0,0,0,73.8,704.5,2.46
6340-DACFT,False,female,50,two year,credit card (automatic),0,1,0,0,0,0,0,0,0,20.55,1070.0,0.685
6341-AEVKX,False,female,62,one year,electronic check,1,1,1,1,0,1,1,1,1,104.3,6612.0,3.4766666666666666
6341-JVQGF,False,female,31,one year,mailed check,1,1,1,1,0,1,1,1,1,81.15,2546.0,2.705
6344-SFJVH,False,female,20,month-to-month,credit card (automatic),0,0,1,0,0,0,0,0,0,24.9,506.0,0.83
6345-FZOQH,False,male,69,two year,mailed check,0,1,0,0,0,0,0,0,0,19.9,1363.0,0.6633333333333333
6345-HOVES,False,male,34,month-to-month,bank transfer (automatic),1,0,1,0,0,0,0,0,0,25.05,852.5,0.8350000000000001
6345-ULYRW,True,male,44,one year,mailed check,0,1,1,0,1,0,0,0,1,88.4,3912.0,2.9466666666666668
6347-DCUIK,True,male,10,month-to-month,mailed check,1,1,1,0,0,0,0,0,0,74.15,812.0,2.4716666666666667
6348-SNFUS,False,male,72,two year,credit card (automatic),1,0,1,1,1,1,1,0,1,55.45,4180.0,1.8483333333333334
6349-JDHQP,False,female,53,two year,credit card (automatic),0,1,0,0,0,0,0,0,0,19.85,1050.0,0.6616666666666667
6350-XFYGW,False,male,4,month-to-month,electronic check,1,1,1,0,0,1,0,1,1,94.75,422.5,3.158333333333333
6351-SCJKT,False,male,3,month-to-month,mailed check,0,0,1,1,0,1,1,0,0,41.35,107.25,1.3783333333333334
6352-GIGGQ,False,male,67,one year,bank transfer (automatic),1,1,1,1,1,1,1,1,1,88.8,5904.0,2.96
6352-TWCAU,True,female,35,month-to-month,electronic check,1,1,1,0,0,0,0,1,0,86.45,3030.0,2.881666666666667
6353-BRMMA,False,female,54,month-to-month,bank transfer (automatic),1,1,1,1,1,0,0,1,1,104.1,5644.0,3.4699999999999998
6356-ELRKD,True,female,1,month-to-month,electronic check,1,1,1,1,0,0,0,1,1,95.6,95.6,3.1866666666666665
6357-JJPQT,False,female,3,month-to-month,electronic check,1,1,1,0,0,0,0,1,0,80.5,232.4,2.683333333333333
6358-LYNGM,True,male,1,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,74.9,74.9,2.496666666666667
6360-SVNWV,False,female,31,month-to-month,credit card (automatic),1,1,1,1,0,0,0,0,0,73.55,2094.0,2.4516666666666667
6362-QHAFM,False,male,42,one year,electronic check,1,1,1,0,0,1,1,1,1,108.3,4588.0,3.61
6365-HITVU,False,female,71,two year,credit card (automatic),0,1,1,1,1,1,1,1,1,87.25,6330.0,2.908333333333333
6365-MTGZX,True,male,24,month-to-month,electronic check,1,1,1,0,0,0,1,1,1,96.0,2122.0,3.2
6366-XIVKZ,False,female,13,month-to-month,mailed check,1,1,1,1,0,1,0,0,1,63.15,817.0,2.105
6366-ZGQGL,True,male,1,month-to-month,bank transfer (automatic),0,0,1,0,0,0,0,0,0,24.8,24.8,0.8266666666666667
6368-NWMCE,False,female,38,month-to-month,credit card (automatic),0,1,1,0,1,0,1,0,1,68.15,2656.0,2.271666666666667
6368-TZZDT,False,male,4,two year,credit card (automatic),0,1,0,0,0,0,0,0,0,19.5,96.9,0.65
6369-MCAKO,False,female,68,two year,bank transfer (automatic),1,1,1,1,1,1,1,1,1,89.05,6184.0,2.9683333333333333
6370-ZVHDV,False,female,61,two year,bank transfer (automatic),0,1,0,0,0,0,0,0,0,25.3,1555.0,0.8433333333333334
6371-NZYEG,False,male,16,two year,mailed check,0,1,1,1,0,1,0,1,0,64.25,1024.0,2.1416666666666666
6372-RFVNS,True,female,1,month-to-month,electronic check,0,1,1,0,0,0,0,1,0,78.8,78.8,2.6266666666666665
6374-AFWOX,False,male,46,two year,mailed check,0,1,1,1,1,1,1,0,0,65.65,3048.0,2.1883333333333335
6374-NTQLP,False,male,72,two year,credit card (automatic),1,1,1,1,0,1,1,1,1,104.1,7450.0,3.4699999999999998
6376-GAHQE,True,male,4,month-to-month,electronic check,0,1,1,0,0,0,0,1,0,77.85,299.2,2.5949999999999998
6377-KSLXC,False,male,5,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,19.95,107.06,0.6649999999999999
6377-WHAOX,False,female,60,month-to-month,electronic check,1,1,1,0,1,1,0,1,1,106.15,6412.0,3.5383333333333336
6379-RXJRQ,True,male,10,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,70.1,659.5,2.3366666666666664
6380-ARCEH,False,male,1,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,20.2,20.2,0.6733333333333333
6381-LOPCO,False,male,1,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,69.8,69.8,2.3266666666666667
6383-ZTSIW,False,female,39,one year,mailed check,0,1,1,1,1,0,0,1,1,99.1,3878.0,3.3033333333333332
6384-VMJHP,False,female,72,two year,credit card (automatic),1,1,1,1,1,1,1,0,1,73.0,5264.0,2.433333333333333
6385-MVEPL,False,male,64,two year,mailed check,0,1,1,1,0,1,1,1,0,69.25,4450.0,2.308333333333333
6386-SZZKH,True,female,49,two year,bank transfer (automatic),1,1,1,0,1,1,1,1,1,107.95,5292.0,3.5983333333333336
6388-TABGU,False,male,62,one year,bank transfer (automatic),0,1,1,1,1,0,0,0,0,56.15,3488.0,1.8716666666666666
6390-DSAZX,True,female,1,month-to-month,mailed check,1,1,1,1,0,0,0,0,0,73.6,73.6,2.453333333333333
6393-WRYZE,True,female,34,month-to-month,electronic check,1,1,1,0,0,0,0,1,1,97.65,3208.0,3.2550000000000003
6394-HHHZM,False,male,3,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,20.7,57.5,0.69
6394-MFYNG,True,female,48,month-to-month,bank transfer (automatic),1,1,1,0,1,1,0,1,1,107.4,5120.0,3.58
6397-JNZZG,True,female,43,month-to-month,credit card (automatic),0,0,1,0,1,1,0,1,1,55.55,2342.0,1.8516666666666666
6400-BWQKW,True,female,6,month-to-month,electronic check,1,1,1,1,0,0,0,0,0,79.05,434.5,2.635
6402-EJMWF,False,male,4,month-to-month,mailed check,1,1,1,0,0,0,0,0,1,55.3,238.5,1.8433333333333333
6402-SSEJG,False,female,25,one year,electronic check,0,0,1,1,1,1,0,1,1,61.05,1540.0,2.0349999999999997
6402-ZFPPI,True,female,25,month-to-month,mailed check,1,1,1,1,1,0,0,1,1,102.8,2660.0,3.4266666666666667
6407-GSJNL,False,female,51,two year,bank transfer (automatic),0,1,0,0,0,0,0,0,0,24.95,1288.0,0.8316666666666667
6407-UTSLV,False,female,2,month-to-month,bank transfer (automatic),1,1,1,0,1,0,0,1,0,83.8,163.8,2.7933333333333334
6408-OTUBZ,False,female,66,one year,bank transfer (automatic),1,1,1,1,1,1,1,1,0,104.55,6780.0,3.485
6408-WHTEF,False,male,72,two year,mailed check,1,1,1,1,1,1,1,1,1,89.4,6376.0,2.98
6410-LEFEN,True,female,9,month-to-month,electronic check,0,1,1,0,0,0,0,0,0,45.15,416.5,1.505
6413-XKKPU,True,male,17,month-to-month,electronic check,1,1,1,1,0,1,0,1,0,89.4,1539.0,2.98
6416-JNVRK,False,female,46,one year,credit card (automatic),0,1,1,0,0,0,0,0,1,55.65,2688.0,1.855
6416-TVAIH,True,male,1,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,68.5,68.5,2.283333333333333
6416-YJTTB,False,male,11,month-to-month,bank transfer (automatic),1,1,1,1,0,1,0,0,0,79.5,795.5,2.65
6418-HNFED,False,male,51,two year,credit card (automatic),1,1,1,1,1,1,1,1,1,83.25,4090.0,2.775
6418-PIQSP,False,female,62,two year,mailed check,0,1,1,1,0,1,1,1,1,81.0,4984.0,2.7
6419-ZTTLE,False,male,23,one year,electronic check,1,1,0,0,0,0,0,0,0,20.75,485.2,0.6916666666666667
6421-SZVEM,False,female,28,one year,bank transfer (automatic),1,1,1,1,0,0,0,0,1,82.85,2320.0,2.7616666666666663
6424-ELEYH,True,female,3,month-to-month,credit card (automatic),1,1,1,0,0,0,0,0,0,74.75,229.5,2.4916666666666667
6425-JWTDV,False,male,48,two year,mailed check,0,1,0,0,0,0,0,0,0,19.25,855.0,0.6416666666666667
6425-YQLLO,True,female,66,one year,credit card (automatic),1,1,1,0,0,1,1,1,1,105.95,6976.0,3.5316666666666667
6427-FEFIG,False,female,24,two year,credit card (automatic),0,1,1,1,0,1,0,1,1,78.6,1847.0,2.6199999999999997
6429-SHBCB,False,male,19,month-to-month,mailed check,0,1,1,0,0,0,0,1,1,69.6,1395.0,2.32
6432-TWQLB,True,male,5,month-to-month,electronic check,1,1,1,0,1,0,1,0,0,85.4,401.0,2.8466666666666667
6434-TTGJP,False,male,10,two year,credit card (automatic),0,0,1,1,1,1,1,0,1,53.7,521.0,1.79
6435-SRWBJ,False,female,5,month-to-month,electronic check,1,1,1,0,0,1,1,0,0,82.75,417.8,2.7583333333333333
6435-VWCCY,False,male,65,two year,credit card (automatic),1,1,1,1,1,0,0,1,0,92.7,5970.0,3.0900000000000003
6437-UDQJM,False,female,72,two year,credit card (automatic),1,1,1,1,1,1,0,1,1,84.1,6130.0,2.8033333333333332
6437-UKHMV,True,female,7,month-to-month,electronic check,1,1,1,0,0,0,0,1,0,79.7,586.0,2.6566666666666667
6439-GTPCA,True,female,45,month-to-month,electronic check,1,1,1,0,0,1,1,0,0,87.25,3942.0,2.908333333333333
6439-LAJXL,False,male,9,month-to-month,mailed check,1,1,1,1,1,0,1,1,0,68.95,594.0,2.2983333333333333
6439-PKTRR,False,female,70,two year,electronic check,0,1,1,1,1,1,1,1,0,80.7,5616.0,2.69
6440-DKQGE,False,male,30,one year,credit card (automatic),0,1,1,0,1,1,0,1,0,64.5,1930.0,2.15
6445-TNRXS,False,male,68,two year,bank transfer (automatic),1,1,1,1,1,1,1,1,1,114.7,7850.0,3.8233333333333333
6447-EGDIV,False,female,31,one year,mailed check,0,1,0,0,0,0,0,0,0,20.95,683.0,0.6983333333333334
6447-GORXK,False,male,31,month-to-month,credit card (automatic),0,0,1,0,0,0,0,0,0,25.0,789.0,0.8333333333333334
6457-GIRWB,True,male,1,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,69.35,69.4,2.3116666666666665
6457-USBER,True,male,1,month-to-month,electronic check,1,1,1,0,0,0,0,0,1,80.8,80.8,2.6933333333333334
6458-CYIDZ,False,female,5,month-to-month,electronic check,0,1,1,1,1,0,0,0,0,80.7,374.8,2.69
6461-PPAXN,False,female,35,one year,bank transfer (automatic),1,1,1,1,0,0,1,0,0,54.95,1916.0,1.8316666666666668
6461-SZMCV,False,female,71,two year,bank transfer (automatic),0,1,1,1,1,1,1,1,1,87.95,6364.0,2.9316666666666666
6463-CCMII,False,male,34,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,19.7,675.5,0.6566666666666666
6463-HHXJR,False,female,71,two year,bank transfer (automatic),0,1,1,1,1,1,0,1,0,100.5,7030.0,3.35
6463-MVYRY,False,female,57,two year,bank transfer (automatic),0,1,1,1,0,1,1,1,0,69.85,4004.0,2.328333333333333
6464-KEXXH,False,male,8,month-to-month,credit card (automatic),1,0,1,0,0,0,0,0,0,25.25,186.2,0.8416666666666667
6465-GSRCL,False,female,67,one year,bank transfer (automatic),1,1,1,0,1,0,1,1,1,106.6,7244.0,3.5533333333333332
6467-CHFZW,True,male,47,month-to-month,electronic check,1,1,1,0,1,0,0,1,1,99.35,4748.0,3.3116666666666665
6469-MRVET,False,male,1,one year,electronic check,1,1,0,0,0,0,0,0,0,20.2,20.2,0.6733333333333333
6469-QJKZW,False,female,4,month-to-month,electronic check,0,1,0,0,0,0,0,0,0,20.15,91.4,0.6716666666666666
6473-ULUHT,False,male,16,month-to-month,electronic check,0,1,1,1,1,0,1,1,1,84.9,1398.0,2.83
6474-FVJLC,True,male,2,month-to-month,electronic check,1,1,1,0,0,0,0,0,1,86.0,165.5,2.8666666666666667
6475-VHUIZ,False,female,23,month-to-month,electronic check,0,1,1,0,0,1,1,0,0,54.25,1222.0,1.8083333333333333
6476-EPYZR,False,male,12,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,20.5,255.5,0.6833333333333333
6476-YHMGA,False,female,15,month-to-month,bank transfer (automatic),0,1,1,0,1,1,1,1,1,76.5,1156.0,2.55
6478-HRRCZ,False,male,32,one year,mailed check,0,1,1,1,1,0,1,0,1,70.5,2202.0,2.35
6479-OAUSD,False,male,25,one year,credit card (automatic),0,1,0,0,0,0,0,0,0,19.9,510.8,0.6633333333333333
6479-SZPLM,False,male,36,two year,credit card (automatic),0,1,0,0,0,0,0,0,0,19.45,754.5,0.6483333333333333
6479-VDGRK,False,female,72,two year,bank transfer (automatic),0,1,1,1,1,1,1,1,1,85.3,6130.0,2.8433333333333333
6480-YAGIY,False,male,45,one year,credit card (automatic),0,1,1,1,1,1,1,1,1,112.2,5030.0,3.74
6481-ESCNL,False,female,29,month-to-month,bank transfer (automatic),0,1,1,0,0,1,0,1,1,100.55,2878.0,3.3516666666666666
6481-LXPWL,False,male,56,one year,credit card (automatic),1,0,1,0,1,1,0,0,0,36.1,1972.0,1.2033333333333334
6481-OGDOO,True,male,67,one year,credit card (automatic),1,1,1,1,1,0,0,0,1,90.6,6056.0,3.02
6483-OATDN,False,male,8,month-to-month,credit card (automatic),1,1,1,1,0,0,0,0,0,51.3,411.5,1.71
6484-LATFU,False,male,68,two year,mailed check,0,1,0,0,0,0,0,0,0,24.55,1657.0,0.8183333333333334
6485-QXWWE,False,female,62,two year,bank transfer (automatic),0,1,0,0,0,0,0,0,0,26.0,1639.0,0.8666666666666667
6486-LHTMA,False,female,31,one year,electronic check,1,1,1,0,0,1,0,1,0,90.7,2836.0,3.0233333333333334
6490-FGZAT,False,male,6,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,20.65,109.3,0.6883333333333332
6496-JDSSB,False,female,8,month-to-month,bank transfer (automatic),1,1,1,0,0,0,0,1,0,80.0,624.5,2.6666666666666665
6496-SLWHQ,True,male,3,month-to-month,electronic check,1,1,1,0,1,1,0,1,1,105.0,294.5,3.5
6497-TILVL,False,female,7,month-to-month,mailed check,0,1,1,1,0,0,0,0,0,50.7,350.2,1.6900000000000002
6500-JVEGC,False,male,68,one year,bank transfer (automatic),0,1,1,1,1,1,0,1,0,101.35,7110.0,3.378333333333333
6502-HCJTI,True,male,7,month-to-month,credit card (automatic),1,1,1,1,1,0,0,0,1,94.7,673.0,3.1566666666666667
6502-KUGLL,False,female,14,month-to-month,bank transfer (automatic),0,1,1,1,1,0,1,0,0,59.45,781.0,1.9816666666666667
6502-MJQAE,True,male,1,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,69.6,69.6,2.32
6504-VBLFL,False,male,55,two year,electronic check,0,1,1,1,1,1,0,0,0,58.6,3068.0,1.9533333333333334
6505-OZNPG,False,female,6,two year,mailed check,1,0,1,1,1,1,1,1,1,63.4,348.8,2.1133333333333333
6506-EYCNH,False,female,28,month-to-month,bank transfer (automatic),1,1,0,0,0,0,0,0,0,19.55,544.0,0.6516666666666667
6507-DTJZV,False,male,13,month-to-month,credit card (automatic),0,1,1,0,0,0,0,1,1,66.4,832.0,2.2133333333333334
6507-MIKMI,False,female,41,month-to-month,electronic check,1,1,1,0,1,1,0,1,1,106.3,4444.0,3.5433333333333334
6507-ZJSUR,False,male,23,month-to-month,electronic check,1,1,1,0,0,0,0,1,1,90.45,2118.0,3.015
6508-NJYRO,False,male,15,one year,mailed check,0,1,0,0,0,0,0,0,0,18.8,295.0,0.6266666666666667
6508-TFQQW,False,male,1,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,70.3,70.3,2.3433333333333333
6509-TSGWN,False,female,37,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,26.45,911.5,0.8816666666666666
6510-UPNKS,False,female,23,one year,credit card (automatic),0,1,0,0,0,0,0,0,0,24.8,615.5,0.8266666666666667
6513-EECDB,True,male,1,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,73.55,73.56,2.4516666666666667
6516-NKQBO,False,male,38,two year,credit card (automatic),0,1,1,1,0,1,1,1,1,81.0,3084.0,2.7
6518-KZXCB,False,male,22,two year,mailed check,0,1,0,0,0,0,0,0,0,25.25,566.5,0.8416666666666667
6518-LGAOV,True,female,38,month-to-month,electronic check,1,1,1,0,0,1,1,1,1,105.0,4026.0,3.5
6518-PPLMZ,False,male,53,two year,mailed check,1,1,0,0,0,0,0,0,0,19.4,1110.0,0.6466666666666666
6519-CFDBX,False,female,2,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,45.4,80.94,1.5133333333333332
6519-JNHOZ,False,female,48,one year,electronic check,1,1,1,0,1,1,0,0,1,65.65,3094.0,2.1883333333333335
6519-ZHPXP,False,female,72,two year,bank transfer (automatic),1,1,1,1,1,1,1,1,1,108.3,7680.0,3.61
6521-YYTYI,True,male,1,month-to-month,electronic check,1,1,1,0,0,0,0,1,1,93.3,93.3,3.11
6522-OIQSX,False,female,69,two year,credit card (automatic),1,0,1,0,1,1,0,1,1,54.95,3772.0,1.8316666666666668
6522-YRBXD,False,male,35,month-to-month,electronic check,1,1,1,1,1,0,0,0,1,94.55,3366.0,3.1516666666666664
6527-PZFPV,False,male,24,one year,credit card (automatic),1,1,0,0,0,0,0,0,0,20.8,469.8,0.6933333333333334
6532-YLWSI,True,female,53,one year,bank transfer (automatic),0,1,0,0,0,0,0,0,0,20.8,1022.0,0.6933333333333334
6532-YOHZY,False,male,45,two year,bank transfer (automatic),1,1,1,0,1,1,1,1,1,109.75,4900.0,3.658333333333333
6537-OTKMY,False,male,15,one year,electronic check,0,0,1,0,0,1,0,1,1,50.75,688.0,1.6916666666666667
6537-QLGEX,False,female,16,month-to-month,electronic check,1,0,1,1,0,0,0,1,0,38.9,664.5,1.2966666666666666
6538-POCHL,False,male,33,month-to-month,credit card (automatic),1,1,1,0,1,1,0,0,0,79.0,2576.0,2.6333333333333333
